,Date,Open,High,Low,Close,Adj Close,Volume
30,2000-02-15,115.875,117.4375,113.875,117.125,76.43534100000001,5177500
31,2000-02-16,116.5,117.3125,115.25,115.75,75.53804000000001,3966900
32,2000-02-17,116.5,118.875,115.75,116.75,76.19064300000001,5237500
33,2000-02-18,115.25,115.9375,111.5,112.5,73.417107,7673400
34,2000-02-22,112.0,113.4375,108.75,111.0,72.438194,7654800
35,2000-02-23,110.5,110.5,108.5,108.75,70.969841,7435300
36,2000-02-24,108.8125,111.0,108.1875,110.5,72.11189300000001,9112000
37,2000-02-25,109.875,109.875,104.9375,108.0,70.480423,10312200
38,2000-02-28,104.625,106.5,103.9375,104.5,68.19633499999999,8479900
39,2000-02-29,105.5625,105.5625,100.9375,102.75,67.054291,10484900
40,2000-03-01,102.0,105.5,100.0625,100.25,65.422813,10807800
41,2000-03-02,100.5,105.4375,99.5,103.125,67.29900400000001,11192900
42,2000-03-03,107.25,110.0,106.0625,108.0,70.480423,10162800
43,2000-03-06,109.9375,111.0,101.0,103.0625,67.258224,10747400
44,2000-03-07,106.0,107.0,101.6875,103.0,67.217461,10035100
45,2000-03-08,103.0,106.875,102.75,106.25,69.338348,8376400
46,2000-03-09,106.5,108.0,104.125,108.0,70.480423,6334100
47,2000-03-10,107.625,109.0,105.0,105.25,68.68579100000001,7093200
48,2000-03-13,104.0,109.0,102.5,107.6875,70.276489,7871000
49,2000-03-14,107.75,110.0,107.375,108.625,70.888313,7973700
50,2000-03-15,107.5,108.25,106.125,107.0,69.827827,5665900
51,2000-03-16,109.0,109.8125,107.875,109.0,71.133026,6622500
52,2000-03-17,108.25,111.6875,107.6875,110.0,71.785606,8857300
53,2000-03-20,110.0,113.375,109.9375,112.75,73.580246,6563500
54,2000-03-21,112.8125,114.6875,111.9375,113.5,74.06971,6771600
55,2000-03-22,114.5,115.375,113.875,114.25,74.559158,6137800
56,2000-03-23,115.875,115.875,111.625,115.25,75.211731,6492400
57,2000-03-24,115.375,122.25,115.0625,120.625,78.719421,12125600
58,2000-03-27,125.0,128.25,124.625,126.875,82.798172,11862900
59,2000-03-28,125.75,127.0,122.0625,122.5,79.943069,8149600
60,2000-03-29,122.3125,122.4375,118.5,119.0,77.658997,7312300
61,2000-03-30,118.875,123.0,118.6875,122.75,80.10619399999999,9158000
62,2000-03-31,122.625,123.75,117.0625,118.375,77.25110600000001,8015200
63,2000-04-03,120.0,122.375,119.4375,122.0,79.616753,7715600
64,2000-04-04,121.5,126.9375,115.0625,121.1875,79.08654,16667200
65,2000-04-05,120.5,125.75,119.75,125.0,81.574562,8693500
66,2000-04-06,123.5,128.0,122.625,122.75,80.10619399999999,8887400
67,2000-04-07,123.5,125.6875,121.5,123.125,80.35092900000001,5380300
68,2000-04-10,124.75,125.375,121.5625,122.125,79.69837199999999,5507300
69,2000-04-11,121.625,121.625,117.8125,119.375,77.903702,7738700
70,2000-04-12,119.625,119.625,111.6875,113.75,74.232849,8885200
71,2000-04-13,112.5,114.3125,110.0,110.625,72.193481,8236400
72,2000-04-14,109.8125,112.75,102.875,105.0,68.522636,11782000
73,2000-04-17,103.875,112.25,103.3125,111.875,73.009254,9969500
74,2000-04-18,112.25,115.125,110.0625,111.5,72.764526,8205500
75,2000-04-19,109.75,109.75,102.8125,105.0,68.522636,14674500
76,2000-04-20,105.0,105.25,102.0625,104.0,67.87003299999999,10633300
77,2000-04-24,102.0,107.1875,101.25,106.5,69.501503,8523100
78,2000-04-25,106.5,113.0,106.4375,112.5,73.417107,9576400
79,2000-04-26,112.5,113.9375,109.0,110.5,72.11189300000001,6182800
80,2000-04-27,109.5,113.125,108.6875,110.625,72.193481,6317500
81,2000-04-28,112.0,112.6875,110.125,111.5,72.764526,4888600
82,2000-05-01,112.5,113.1875,110.4375,112.0,73.090828,4196100
83,2000-05-02,111.0,113.625,110.6875,111.375,72.68294499999999,4085000
84,2000-05-03,110.5,111.125,106.5625,108.125,70.561996,5543800
85,2000-05-04,109.125,109.1875,107.1875,107.625,70.23569499999999,3631300
86,2000-05-05,106.625,109.625,106.5,107.875,70.398827,4695100
87,2000-05-08,108.0625,110.375,107.625,109.75,71.708862,4826900
88,2000-05-09,110.5,110.625,108.25,109.0,71.218849,4864900
89,2000-05-10,105.5,105.6875,102.0625,103.0,67.298523,10012700
90,2000-05-11,104.0,107.5,103.1875,104.4375,68.237785,8106200
91,2000-05-12,103.75,105.75,103.25,104.4375,68.237785,5599700
92,2000-05-15,104.0,104.875,102.0,104.1875,68.074432,5907800
93,2000-05-16,105.125,109.25,105.0,109.0,71.218849,7265800
94,2000-05-17,107.5,108.875,106.125,107.875,70.483795,5524500
95,2000-05-18,106.125,107.3125,104.6875,106.0625,69.299538,4577200
96,2000-05-19,106.0625,107.5,105.0,106.4375,69.544533,6419200
97,2000-05-22,106.0,109.25,103.4375,109.25,71.382202,6769400
98,2000-05-23,109.0,110.0,107.125,107.375,70.157097,5978900
99,2000-05-24,106.5,110.0,104.1875,109.625,71.627213,8184200
100,2000-05-25,110.5,112.25,106.375,106.5,69.585388,5967600
101,2000-05-26,105.5,107.1875,104.5625,106.9375,69.87123100000001,4296900
102,2000-05-30,107.75,111.0,107.6875,110.9375,72.484749,3617500
103,2000-05-31,110.5,110.75,107.1875,107.3125,70.116272,3732500
104,2000-06-01,107.5625,108.9375,105.5,106.0,69.25869,5712500
105,2000-06-02,109.0,109.75,107.625,108.8125,71.09634399999999,5473300
106,2000-06-05,108.4375,114.1875,108.4375,112.8125,73.709869,7281400
107,2000-06-06,112.25,114.625,111.25,112.375,73.423988,5369400
108,2000-06-07,112.5,121.75,111.5,121.0,79.059433,11115500
109,2000-06-08,119.375,122.3125,117.5,119.75,78.242714,9325600
110,2000-06-09,119.875,120.75,118.875,119.6875,78.201836,4739100
111,2000-06-12,119.125,120.4375,118.84375,118.84375,77.65059699999999,3640300
112,2000-06-13,118.875,119.9375,116.75,119.3125,77.95687099999999,4008600
113,2000-06-14,118.875,120.0,115.5,116.0,75.792542,5282600
114,2000-06-15,116.0,119.0,115.875,116.8125,76.32339499999999,5386300
115,2000-06-16,116.3125,117.6875,113.25,113.25,73.995735,8046200
116,2000-06-19,113.5,120.375,113.25,120.375,78.651077,6059200
117,2000-06-20,120.0,120.6875,115.375,116.375,76.037544,7103800
118,2000-06-21,115.5625,115.9375,113.5,114.5,74.812439,6487000
119,2000-06-22,114.125,114.3125,111.25,111.8125,73.05648000000001,4853100
120,2000-06-23,113.5,113.625,110.8125,111.875,73.097336,3360900
121,2000-06-26,113.0,115.75,112.875,114.40625,74.751183,3625900
122,2000-06-27,111.625,112.8125,108.75,109.75,71.708862,6607900
123,2000-06-28,110.0,115.1875,109.875,113.78125,74.342834,6436600
124,2000-06-29,111.75,114.375,110.0625,114.0,74.48575600000001,7688500
125,2000-06-30,112.6875,113.1875,108.625,109.5625,71.586372,8612600
126,2000-07-03,108.75,109.875,108.3125,109.5,71.545517,2304400
127,2000-07-05,105.625,105.625,101.125,105.0,68.605278,14339600
128,2000-07-06,105.0,105.125,100.0,101.25,66.15514399999999,12932700
129,2000-07-07,102.6875,105.0625,101.625,105.0625,68.64613299999999,9031700
130,2000-07-10,104.6875,104.9375,102.875,103.3125,67.502724,4212200
131,2000-07-11,103.25,104.0,101.0,102.0,66.645126,5619800
132,2000-07-12,103.1875,105.875,102.625,104.625,68.360291,5550500
133,2000-07-13,105.4375,105.9375,102.0,104.0,67.951912,5669700
134,2000-07-14,103.75,104.875,103.125,103.9375,67.91109499999999,4020000
135,2000-07-17,104.4375,107.875,104.1875,105.5,68.932022,6632700
136,2000-07-18,104.125,104.8125,102.625,103.3125,67.502724,6452700
137,2000-07-19,102.375,109.5,101.0,108.75,71.055511,7781400
138,2000-07-20,112.0,117.8125,111.75,117.25,76.609276,23048400
139,2000-07-21,117.0,117.0,113.75,114.75,74.975792,8966400
140,2000-07-24,114.125,115.625,111.625,112.5,73.505676,6814400
141,2000-07-25,113.25,113.375,110.25,112.0,73.178978,5566900
142,2000-07-26,111.0,112.375,108.875,109.875,71.79052,6670400
143,2000-07-27,109.875,111.5,109.3125,110.3125,72.076378,4047400
144,2000-07-28,111.125,112.5,108.875,111.8125,73.05648000000001,5355600
145,2000-07-31,110.5,113.6875,110.0625,112.25,73.342323,5113500
146,2000-08-01,112.0,112.4375,110.25,110.5,72.198921,2996500
147,2000-08-02,111.0,114.875,110.75,114.25,74.649109,5877900
148,2000-08-03,113.0,116.5,112.3125,116.0,75.792542,5567400
149,2000-08-04,116.0,116.5,114.3125,115.875,75.710854,4460500
150,2000-08-07,116.625,119.0,115.8125,116.3125,75.996689,5910700
151,2000-08-08,115.6875,119.625,115.5625,118.875,77.757912,5736700
152,2000-08-09,119.0,120.8125,118.75,118.75,77.67614,6585400
153,2000-08-10,118.75,120.25,117.875,119.75,78.330276,5484100
154,2000-08-11,119.75,121.8125,119.1875,120.625,78.902603,6142400
155,2000-08-14,120.0,123.6875,119.3125,123.25,80.619675,4949400
156,2000-08-15,122.0625,122.625,120.75,122.0,79.802032,4378100
157,2000-08-16,121.0625,122.9375,119.5,122.375,80.04734,5946000
158,2000-08-17,119.75,122.8125,119.5,122.5,80.12908900000001,4338400
159,2000-08-18,122.375,123.375,120.125,120.4375,78.779976,4127500
160,2000-08-21,121.0625,122.1875,120.0625,121.4375,79.43405200000001,3234200
161,2000-08-22,121.1875,122.1875,121.0,121.375,79.393188,2769400
162,2000-08-23,120.3125,123.75,119.875,123.25,80.619675,4251200
163,2000-08-24,123.0,125.4375,122.6875,124.8125,81.641747,5988300
164,2000-08-25,124.3125,129.875,124.25,129.0,84.380829,8279000
165,2000-08-28,129.875,133.1875,129.75,131.5,86.016121,8536600
166,2000-08-29,131.5,134.25,131.0,132.875,86.91552,6040000
167,2000-08-30,130.75,131.5,129.5625,130.3125,85.23934200000001,4928800
168,2000-08-31,131.875,134.1875,131.625,132.015625,86.353409,5469500
169,2000-09-01,133.0625,134.9375,132.625,133.625,87.406113,5776300
170,2000-09-05,132.8125,133.3125,130.8125,131.1875,85.811745,4112100
171,2000-09-06,130.875,134.875,130.375,131.4375,85.97528100000001,6473000
172,2000-09-07,131.875,134.5,131.875,133.375,87.242599,4622800
173,2000-09-08,132.5,132.9375,129.375,129.5,84.707886,4993700
174,2000-09-11,127.875,128.25,123.625,124.5,81.43731700000001,7617700
175,2000-09-12,124.8125,126.875,124.0625,125.0,81.764336,5001700
176,2000-09-13,123.125,128.8125,122.75,127.6875,83.522308,5473600
177,2000-09-14,128.0,129.1875,126.3125,126.875,82.990829,4425500
178,2000-09-15,126.8125,127.25,124.75,125.0,81.764336,5481700
179,2000-09-18,125.25,126.0,123.0625,123.25,80.619675,3932800
180,2000-09-19,122.75,126.25,122.5625,124.9375,81.723488,3341000
181,2000-09-20,124.6875,126.5625,123.5,124.75,81.600822,4623400
182,2000-09-21,124.1875,126.6875,120.0,121.5,79.474991,4302200
183,2000-09-22,123.0,124.3125,121.3125,123.875,81.028488,5930100
184,2000-09-25,124.5,126.625,121.0,123.0,80.45614599999999,4291000
185,2000-09-26,120.0,121.875,118.375,119.125,77.92144,6217200
186,2000-09-27,120.0625,120.3125,115.5,118.0,77.185585,5948900
187,2000-09-28,117.375,118.875,115.0,115.25,75.386749,5309100
188,2000-09-29,115.5,116.9375,110.25,112.625,73.66971600000001,9594600
189,2000-10-02,112.625,119.625,112.625,117.8125,77.06291999999999,8872200
190,2000-10-03,118.875,119.375,110.0,110.5625,72.320587,11744200
191,2000-10-04,110.375,114.875,108.5625,114.375,74.814392,11668900
192,2000-10-05,113.8125,114.5625,111.5625,113.1875,74.03765899999999,5547000
193,2000-10-06,114.0,116.125,112.75,116.0,75.87732700000001,6108400
194,2000-10-09,115.9375,119.375,114.3125,117.9375,77.144707,4898000
195,2000-10-10,116.625,117.125,112.4375,114.875,75.141464,5614200
196,2000-10-11,111.875,112.9375,107.5,112.0,73.26087199999999,8775800
197,2000-10-12,114.25,114.375,103.125,103.125,67.455605,9704900
198,2000-10-13,104.1875,110.4375,104.1875,109.0625,71.339417,9092600
199,2000-10-16,111.5,113.125,108.5625,111.125,72.68852199999999,7710400
200,2000-10-17,111.9375,113.875,108.5625,113.0,73.914986,8882500
201,2000-10-18,96.75,99.125,90.25,95.4375,62.427078,29777800
202,2000-10-19,98.0,98.5,92.6875,96.4375,63.081210999999996,17966900
203,2000-10-20,95.125,96.25,94.1875,94.75,61.97740600000001,9369200
204,2000-10-23,94.75,95.0,91.0625,92.875,60.7509,9338600
205,2000-10-24,93.0,94.375,90.1875,91.4375,59.81063100000001,8826200
206,2000-10-25,90.5,90.9375,86.9375,87.5625,57.275936,14058500
207,2000-10-26,88.0,92.875,87.625,92.75,60.66918199999999,10135700
208,2000-10-27,93.0,93.6875,91.0,93.6875,61.282394,6431400
209,2000-10-30,93.5,93.75,90.3125,93.3125,61.03710600000001,8084000
210,2000-10-31,93.75,99.125,93.75,98.5,64.430336,10902600
211,2000-11-01,98.4375,99.875,97.25,98.5625,64.471214,7466200
212,2000-11-02,99.0,102.3125,98.5,101.9375,66.67885600000001,7445100
213,2000-11-03,102.5,102.625,99.375,100.125,65.493271,5848500
214,2000-11-06,99.875,102.375,99.4375,100.3125,65.615921,4448500
215,2000-11-07,101.125,103.5,100.6875,102.3125,66.924141,5420600
216,2000-11-08,103.625,103.75,99.25,100.0,65.49472,6990800
217,2000-11-09,96.75,100.0,95.6875,99.4375,65.126305,9047900
218,2000-11-10,98.0,98.375,93.0,93.0,60.910099,6807900
219,2000-11-13,91.8125,99.4375,91.625,97.4375,63.81640600000001,8684900
220,2000-11-14,99.25,99.875,98.5,99.5,65.16726700000001,5150900
221,2000-11-15,99.5,100.0625,97.625,99.375,65.085388,4160300
222,2000-11-16,99.25,99.6875,98.25,98.25,64.348557,3739700
223,2000-11-17,98.3125,102.5,98.25,101.9375,66.76368000000001,7717400
224,2000-11-20,101.5,103.25,100.875,103.25,67.623283,7426600
225,2000-11-21,103.25,104.375,98.5,98.5,64.512291,7180700
226,2000-11-22,98.5,100.8125,98.3125,98.5,64.512291,5537100
227,2000-11-24,99.375,101.75,99.25,99.9375,65.453773,2497500
228,2000-11-27,100.4375,102.0,98.4375,98.4375,64.471352,3866200
229,2000-11-28,98.75,100.75,97.375,97.875,64.10294300000001,4799100
230,2000-11-29,97.75,99.9375,96.6875,99.8125,65.37191,5524600
231,2000-11-30,98.0,98.0,92.25,93.5,61.237541,10651400
232,2000-12-01,94.4375,99.3125,94.375,95.625,62.629321999999995,7525100
233,2000-12-04,96.0,99.1875,95.75,98.375,64.430428,5566800
234,2000-12-05,100.4375,104.75,99.625,103.375,67.705147,7804200
235,2000-12-06,101.75,101.8125,94.8125,96.75,63.366158,10096900
236,2000-12-07,95.0625,95.9375,93.125,93.125,60.991943000000006,7922000
237,2000-12-08,98.0,99.0,95.75,97.0,63.529858,6140600
238,2000-12-11,96.5,98.25,93.75,95.0,62.219970999999994,6185600
239,2000-12-12,95.25,96.125,92.5,93.875,61.483166000000004,7913300
240,2000-12-13,94.875,96.625,90.6875,91.25,59.763923999999996,6992600
241,2000-12-14,92.0,93.6875,91.8125,92.4375,60.54166,6131400
242,2000-12-15,90.0,90.6875,87.3125,87.8125,57.512539000000004,14254500
243,2000-12-18,88.375,90.5,88.375,90.5,59.272705,7693800
244,2000-12-19,90.1875,94.4375,89.8125,90.125,59.02711899999999,7705300
245,2000-12-20,85.875,88.0,84.8125,86.0,56.325478000000004,12579400
246,2000-12-21,85.5,87.9375,80.0625,81.5625,53.419132,12725500
247,2000-12-22,84.5,89.375,84.5,89.0,58.290298,9514000
248,2000-12-26,89.0,89.5625,84.25,84.8125,55.547706999999996,6052300
249,2000-12-27,84.75,88.125,83.5625,84.6875,55.465835999999996,8245100
250,2000-12-28,83.5,88.1875,82.125,85.25,55.834247999999995,9798600
251,2000-12-29,86.9375,86.9375,84.25,85.0,55.670520999999994,6943700
252,2001-01-02,84.5,87.5,84.125,84.8125,55.547706999999996,8007200
253,2001-01-03,83.75,95.0,83.75,94.625,61.974392,12769900
254,2001-01-04,94.75,99.75,92.6875,93.1875,61.032879,15420500
255,2001-01-05,93.9375,94.6875,91.0,94.0,61.56501,8043200
256,2001-01-08,93.5,93.9375,91.5625,93.5625,61.27849200000001,6064800
257,2001-01-09,94.4375,95.75,91.4375,92.5625,60.623546999999995,7547100
258,2001-01-10,92.5,94.9375,91.6875,93.4375,61.196629,7656100
259,2001-01-11,92.9375,94.25,91.25,93.6875,61.360317,9635000
260,2001-01-12,93.6875,96.4375,92.375,93.8125,61.442226,6448000
261,2001-01-16,93.75,94.0,91.8125,92.75,60.746349,5671900
262,2001-01-17,95.375,97.75,94.3125,96.6875,63.325194999999994,9727000
263,2001-01-18,104.375,110.0,103.5,108.3125,70.938988,25244900
264,2001-01-19,107.5,113.9375,107.25,111.25,72.86286199999999,14762200
265,2001-01-22,109.5,109.9375,108.1875,108.5625,71.10273000000001,9618500
266,2001-01-23,109.5625,109.9375,107.625,109.0625,71.430176,9826900
267,2001-01-24,109.0625,111.4375,108.9375,110.4375,72.33071899999999,6760900
268,2001-01-25,110.125,111.125,109.4375,110.75,72.535423,4982100
269,2001-01-26,109.625,115.25,109.1875,114.1875,74.786781,9095200
270,2001-01-29,112.5,115.5,112.470001,114.980003,75.305847,5125000
271,2001-01-30,115.0,116.75,113.400002,116.610001,76.373398,8242000
272,2001-01-31,115.75,116.75,112.0,112.0,73.354088,8314200
273,2001-02-01,112.400002,114.339996,111.199997,114.050003,74.696732,5580800
274,2001-02-02,112.75,113.989998,109.599998,110.269997,72.221016,5428400
275,2001-02-05,109.400002,112.599998,109.300003,112.220001,73.498184,5113700
276,2001-02-06,112.230003,115.690002,111.199997,114.190002,74.788399,7526400
277,2001-02-07,113.400002,117.599998,112.66999799999999,116.910004,76.657135,9006900
278,2001-02-08,116.910004,118.199997,114.029999,114.099998,74.81465899999999,8380800
279,2001-02-09,114.029999,114.989998,111.0,112.0,73.437675,6318800
280,2001-02-12,110.550003,115.720001,110.300003,114.900002,75.33918800000001,6729300
281,2001-02-13,114.150002,117.379997,113.07,113.75,74.58512900000001,7193200
282,2001-02-14,113.75,116.16999799999999,112.5,115.099998,75.47030600000001,7032900
283,2001-02-15,116.800003,118.639999,116.379997,116.779999,76.571915,8098700
284,2001-02-16,114.550003,115.75,113.940002,115.0,75.404762,7073000
285,2001-02-20,114.550003,115.599998,110.779999,111.5,73.109833,6748300
286,2001-02-21,109.550003,111.5,107.290001,107.510002,70.493607,9156900
287,2001-02-22,106.5,110.900002,103.379997,108.900002,71.405037,11709000
288,2001-02-23,107.5,107.5,100.25,104.0,68.192139,15276600
289,2001-02-26,105.800003,105.800003,101.83000200000001,105.300003,69.04454799999999,8344100
290,2001-02-27,104.900002,106.870003,102.559998,102.589996,67.267593,9787900
291,2001-02-28,102.949997,103.540001,99.099998,99.900002,65.503777,11933200
292,2001-03-01,99.300003,106.400002,97.5,106.050003,69.536293,15102000
293,2001-03-02,104.0,107.650002,100.940002,102.300003,67.077492,14745500
294,2001-03-05,102.809998,105.599998,102.639999,104.910004,68.788811,6743900
295,2001-03-06,106.25,108.400002,105.25,106.0,69.50350999999999,8120000
296,2001-03-07,107.449997,108.25,105.660004,107.550003,70.519852,7788900
297,2001-03-08,107.16999799999999,107.339996,105.370003,106.470001,69.811699,6793600
298,2001-03-09,105.0,105.010002,97.900002,99.290001,65.103821,16688100
299,2001-03-12,97.900002,98.400002,95.019997,95.489998,62.612193999999995,14494800
300,2001-03-13,95.099998,98.440002,94.199997,98.389999,64.513695,12127900
301,2001-03-14,95.400002,98.900002,93.339996,94.959999,62.26467099999999,14246600
302,2001-03-15,96.0,97.870003,95.16999799999999,95.559998,62.658092,8420000
303,2001-03-16,93.900002,93.900002,88.199997,90.099998,59.077983999999994,20029400
304,2001-03-19,91.0,92.800003,89.199997,92.599998,60.717224,10235500
305,2001-03-20,91.599998,92.029999,88.099998,88.300003,57.897739,10101100
306,2001-03-21,88.449997,91.599998,87.75,89.08000200000001,58.409187,11013000
307,2001-03-22,89.120003,91.0,87.650002,89.099998,58.422332999999995,13328200
308,2001-03-23,93.5,94.989998,90.290001,93.510002,61.313927,12233600
309,2001-03-26,95.25,95.660004,93.75,95.400002,62.553169,8581200
310,2001-03-27,94.0,100.0,93.970001,99.5,65.24153100000001,11851200
311,2001-03-28,97.900002,98.449997,94.25,94.410004,61.904015,11890500
312,2001-03-29,94.459999,97.07,94.260002,95.040001,62.317135,10553700
313,2001-03-30,96.5,97.559998,95.139999,96.18,63.064625,9461300
314,2001-04-02,97.449997,98.099998,93.58000200000001,94.660004,62.06794,8787000
315,2001-04-03,94.599998,94.650002,90.099998,90.389999,59.26815,13330000
316,2001-04-04,90.449997,94.050003,90.050003,92.0,60.323788,13515600
317,2001-04-05,95.800003,100.0,95.529999,98.209999,64.395668,12506100
318,2001-04-06,98.0,100.0,96.400002,97.949997,64.22522,13424200
319,2001-04-09,98.5,98.739998,93.800003,96.0,62.946587,9486600
320,2001-04-10,97.0,99.900002,96.559998,99.050003,64.946449,10499400
321,2001-04-11,101.5,101.940002,95.800003,97.43,63.884251,11498400
322,2001-04-12,96.400002,97.5,95.150002,96.199997,63.077723999999996,9390100
323,2001-04-16,96.199997,99.889999,95.199997,96.75,63.43838100000001,9188500
324,2001-04-17,97.0,99.879997,97.0,99.699997,65.37265,9957300
325,2001-04-18,103.0,110.0,102.300003,106.5,69.831383,19814300
326,2001-04-19,112.0,115.900002,110.449997,114.470001,75.057236,25822400
327,2001-04-20,114.349998,116.400002,113.75,114.83000200000001,75.29332,12759100
328,2001-04-23,114.010002,114.050003,111.68,112.0,73.437675,8537500
329,2001-04-24,113.400002,114.75,112.300003,112.66999799999999,73.877014,8742000
330,2001-04-25,112.0,114.849998,111.989998,114.849998,75.306389,6858500
331,2001-04-26,114.949997,116.699997,113.68,113.739998,74.57860600000001,7346100
332,2001-04-27,116.800003,116.900002,114.550003,116.199997,76.19158900000001,7390600
333,2001-04-30,116.400002,118.050003,114.720001,115.139999,75.496574,7357200
334,2001-05-01,115.849998,118.650002,114.900002,118.510002,77.706253,7790800
335,2001-05-02,118.300003,118.949997,113.739998,115.400002,75.667046,9706200
336,2001-05-03,114.599998,115.099998,112.349998,113.699997,74.552368,6578000
337,2001-05-04,112.0,115.860001,111.199997,115.860001,75.96865799999999,8681400
338,2001-05-07,116.199997,117.25,115.0,115.900002,75.994873,6088600
339,2001-05-08,117.25,117.75,115.5,117.699997,77.268456,7605800
340,2001-05-09,116.199997,118.18,115.300003,116.980003,76.79583000000001,7680200
341,2001-05-10,118.5,118.900002,115.199997,115.199997,75.627243,7993900
342,2001-05-11,113.75,114.150002,110.959999,111.809998,73.401779,8390200
343,2001-05-14,111.199997,113.18,111.0,112.559998,73.894127,5254800
344,2001-05-15,113.5,114.150002,112.5,113.58000200000001,74.563744,5873400
345,2001-05-16,112.5,115.800003,112.199997,115.800003,76.021149,7796700
346,2001-05-17,115.800003,117.089996,115.050003,115.07,75.54190799999999,6887700
347,2001-05-18,115.07,117.68,114.900002,117.440002,77.097801,6714900
348,2001-05-21,117.949997,119.900002,117.550003,119.040001,78.14814799999999,8409400
349,2001-05-22,119.699997,119.699997,117.25,118.010002,77.471954,6005300
350,2001-05-23,117.800003,118.949997,117.099998,117.400002,77.071541,6402600
351,2001-05-24,117.5,119.599998,117.5,119.599998,78.51580799999999,7726400
352,2001-05-25,119.519997,119.900002,117.760002,117.800003,77.33414499999999,5629100
353,2001-05-29,117.349998,117.589996,115.08000200000001,115.269997,75.673218,5818000
354,2001-05-30,114.0,114.099998,112.0,112.650002,73.95321700000001,9598700
355,2001-05-31,112.650002,113.860001,111.639999,111.800003,73.395218,6724100
356,2001-06-01,112.5,113.599998,111.900002,112.889999,74.110764,5138900
357,2001-06-04,113.25,114.75,112.849998,113.639999,74.603127,3812200
358,2001-06-05,113.639999,117.599998,113.559998,116.970001,76.789261,6154400
359,2001-06-06,117.599998,119.0,116.5,117.5,77.137199,9624200
360,2001-06-07,117.0,118.25,117.0,117.25,76.97306800000001,6423700
361,2001-06-08,117.5,117.5,115.599998,116.099998,76.218117,3099100
362,2001-06-11,116.300003,118.139999,116.099998,117.360001,77.04525799999999,6542700
363,2001-06-12,116.75,117.800003,115.550003,117.25,76.97306800000001,7301500
364,2001-06-13,117.25,118.470001,116.529999,116.540001,76.506958,5703200
365,2001-06-14,115.599998,116.08000200000001,113.989998,115.75,75.988312,7502500
366,2001-06-15,115.099998,115.449997,113.379997,113.599998,74.576881,12470100
367,2001-06-18,113.980003,115.440002,113.309998,114.269997,75.016724,5182800
368,2001-06-19,116.260002,117.25,114.559998,114.839996,75.390907,6152800
369,2001-06-20,113.5,114.989998,111.760002,113.089996,74.242081,8828300
370,2001-06-21,112.150002,114.699997,111.360001,112.599998,73.920372,8155800
371,2001-06-22,112.599998,114.43,112.5,112.870003,74.097649,5607200
372,2001-06-25,113.75,114.900002,111.779999,112.650002,73.95321700000001,5675900
373,2001-06-26,111.25,114.050003,111.099998,113.040001,74.209244,7081900
374,2001-06-27,113.099998,114.18,112.449997,113.519997,74.52436800000001,4814100
375,2001-06-28,113.800003,116.949997,113.75,115.099998,75.5616,8181000
376,2001-06-29,115.599998,116.650002,113.0,113.5,74.51123,9477400
377,2001-07-02,113.5,115.400002,112.959999,114.349998,75.06926,5913100
378,2001-07-03,114.099998,114.190002,112.760002,112.980003,74.16984599999999,3325800
379,2001-07-05,112.599998,113.260002,111.790001,112.099998,73.59214,4419000
